,id,scrape_id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price_clean,log_price,price_per_accommodates,log_price_per_accommodates,log_reviews,log_accommodates,log_beds,price_zscore,price_percentile,log_price_zscore,reviews_zscore,reviews_percentile,reviews_per_month_zscore,occupancy_rate,occupancy_rate_booked,occupancy_is_capped,est_annual_revenue,est_annual_revenue_booked,revenue_per_accommodates,revenue_per_bedroom,log_est_revenue,host_listings_in_city,host_is_professional,pct_professional_hosts,pct_large_operators,median_host_listings,gini_host_concentration,market_professionalization_score,purchase_price,monthly_payment,zori_rent,annual_cash_flow,cash_on_cash_roi,cap_rate,price_to_rent_ratio,revenue_yield,annual_cash_flow_booked,cash_on_cash_roi_booked,cap_rate_booked,revenue_yield_booked
estimated_occupancy_l365d,-0.18471980909478222,,-0.04930724501301952,-0.10624436867849851,-0.08924200457505317,-0.04626782624502158,-0.0482610891750648,0.03690171434851496,-0.029472061192529545,-0.0480932103775299,0.016589694064190797,-0.22472606601066702,-0.18199060376516335,-0.266811770975983,-0.2770789446283219,0.10577395357233495,0.09682691166995674,-0.2598200487269963,0.10522833091115054,,-0.09225577885945525,-0.005207666807576777,0.025468841455684576,-0.0019335879571992897,0.5373736479777238,0.7632228585098899,0.5860993304934785,0.02610868723367844,0.6304173827500399,1.0,0.6706864195940966,0.1936618146484348,0.18540954259532103,0.17258323090776553,0.13958005625466513,0.18019574700708793,0.1220825645792294,0.20779416828359312,-0.26683088948283906,-0.2592668120020868,-0.06937254307108548,0.01829479655529372,0.5973552697716588,-0.05709385367476215,-0.12452464556792137,-0.05049678935795415,-0.23335876844871173,0.701714860860423,0.07565543672440117,0.03501032200319061,-0.0570938536747623,-0.1150548699284575,-0.12452464556792459,0.5373736479777216,0.7018093428465934,0.5973552697716554,0.001933587957198816,0.9999999999999949,0.6470053596623005,-0.061336608421400395,0.6706864195940966,-0.05670315062808529,-0.0534901780628185,0.04038835661210675,-0.26683088948283906,-0.11958869826097646,,,,,,,,,-0.06133660842140049,-0.061336608421400395,-0.061336608421400846,-0.12391795896758963,-0.061336608421400846,0.6706864195940967,0.6706864195940967,0.6706864195940987,0.6706864195940987
estimated_revenue_l365d,-0.08291152264374764,,-0.014082227818845673,-0.026469594152523982,0.08829284516220127,-0.04328923359135567,-0.0693747970147314,0.345392470892489,0.21724000125251397,0.2720993314719647,0.3111719480643076,-0.18662994736470298,-0.11929623962941753,-0.248850105945423,-0.21389547238958898,0.07107094521961482,0.09336504661886919,-0.21961498625514653,0.08126450671342428,,-0.08108195273166345,-0.022127560660493928,-0.003732613497229962,-0.01259777198769956,0.3016292246028006,0.5138008618387496,0.3682536055202537,-0.0038283100832513747,0.42243690403729656,0.6706864195940966,1.0,0.1935321842589994,0.16423357222260695,0.17739888418675123,0.10214654724467853,0.14344857900104788,0.14137725008166604,0.17556563320429447,-0.21208520821506618,-0.1923531822495032,-0.14233515178806308,-0.04474746045023912,0.3609013756511056,0.19469654728540073,0.3530508589128026,0.1558655426739717,0.01187091522082182,0.4785145552150421,0.3550658320342987,0.31325395994729444,0.19469654728540198,0.33307254017239957,0.35305085891280236,0.30162922460280217,0.47323221388027775,0.36090137565110475,0.012597771987699626,0.6706864195940953,0.4208916606161372,0.13999953916291416,1.0,0.10986065407515888,0.13136385456098337,0.19521230891792873,-0.21208520821506618,-0.09711973611785954,,,,,,,,,0.1399995391629142,0.13999953916291458,0.13999953916291472,-0.11952215824830847,0.13999953916291472,0.9999999999999998,1.0000000000000018,1.0000000000000033,1.0000000000000033
review_scores_rating,-0.03238507978296125,,-0.09487914417741987,-0.14320402786349995,-0.08789574477714691,-0.039994039526620485,-0.07159081689045389,0.10090272961906621,0.04877142079735438,0.09592427017639156,0.08396326305195405,-0.10310211823162427,-0.13942854991839132,-0.12313335329721882,-0.10206760805476488,-0.0005082594675361112,-0.019861217464305574,-0.10944533265981521,-0.0038989349291730434,,-0.17348633804759367,-0.13475357887944747,-0.11578895780679001,-0.08307976517866267,0.13013667696225262,0.15961887967736088,0.1684688241439414,-0.11614084204312465,0.13395668651582393,0.1936618146484348,0.1935321842589994,1.0,0.8522376835603713,0.8150356882945514,0.628240434703875,0.7913796855165288,0.6339610214749833,0.8788163948573524,-0.23757849832959965,-0.18540932711209762,-0.26180248095456765,-0.017857490606849553,0.16512475006094018,-0.003402076295799251,0.161831187372629,-0.014609658684242209,0.03648460160893122,0.2226393072615814,0.12595956227041416,0.10109234159491887,-0.003402076295799264,0.16612043165087978,0.1618311873726287,0.13013667696225256,0.21036979444343815,0.16512475006093963,0.08307976517866279,0.19366181464843477,0.09653610898261064,0.009039161744945108,0.19353218425899932,0.004649745469120459,0.004644645488820546,0.15915850359409991,-0.23757849832959965,-0.19433988632001137,,,,,,,,,0.009039161744945115,0.009039161744945122,0.009039161744945191,-0.18755071449544278,0.009039161744945191,0.1935321842589993,0.19353218425899957,0.1935321842589994,0.1935321842589994
review_scores_accuracy,-0.07091869188573928,,-0.11007005791426552,-0.12069446826044711,-0.07558423307893736,-0.05280987988532097,-0.0661330175618693,0.05771340014440406,0.022256906682006413,0.049192828782185886,0.03886851874118127,-0.08030420198916446,-0.1072082208492249,-0.09849237140538458,-0.04180835895166009,0.015128375161200651,-0.003029252840977227,-0.08398953145026437,0.012158751550284692,,-0.1673659449939476,-0.12946214104274903,-0.11568391713147708,-0.07454142169767222,0.1405648730548427,0.15314243084295204,0.15847216868811562,-0.11609691315695081,0.12993389611980294,0.18540954259532103,0.16423357222260695,0.8522376835603713,1.0,0.7399914302327771,0.5898034520126881,0.6852958996987376,0.6151080922840164,0.7913798994483091,-0.15030451236277736,-0.10313617206421079,-0.2243396095218564,-0.028402312846579087,0.15676128480803747,-0.01221108099558982,0.12379157384733262,-0.017991812858848103,0.0467936261103332,0.23100043721805494,0.0829319363180362,0.050858978234049765,-0.012211080995589782,0.1235365271727479,0.12379157384733164,0.14056487305484308,0.21995681862829386,0.15676128480803742,0.07454142169767236,0.18540954259532147,0.09204027845544706,-0.008740768660394574,0.1642335722226069,0.0040874156584706015,0.002961727936338933,0.14345014825169727,-0.15030451236277736,-0.1890599613685543,,,,,,,,,-0.008740768660394567,-0.008740768660394546,-0.008740768660394499,-0.19330918937433697,-0.008740768660394499,0.16423357222260682,0.16423357222260676,0.16423357222260632,0.16423357222260632
review_scores_cleanliness,-0.017701999149216392,,-0.0684381458873075,-0.08723918047339484,-0.05637390632349325,-0.018522487600571406,-0.07983346599197516,0.07221225099934646,-0.0010547213917484173,0.053549884058340505,0.05013185805251776,-0.12352188892707944,-0.12102084571062093,-0.14246172474674015,-0.05770909745800874,-0.006944205828965663,-0.01444727180104255,-0.1257431863196763,-0.006773283000196226,,-0.15066659144112754,-0.11122618026040033,-0.09829054803609232,-0.07703487642765759,0.12659730353092205,0.1551951284083616,0.15430481538863786,-0.09909071718010451,0.12880403315519706,0.17258323090776553,0.17739888418675123,0.8150356882945514,0.7399914302327771,1.0,0.5624153002664444,0.6135320337053619,0.5061407074659345,0.7384047208657816,-0.14337596909199743,-0.10346415926257967,-0.19252780089668312,-0.03057794958261874,0.16612630494800792,-0.0011763763011118369,0.17288528562750796,0.0032666471167369787,0.06590304698621194,0.2239473616774392,0.11186303432922914,0.0703414313570708,-0.001176376301111843,0.16743235150829072,0.17288528562750757,0.12659730353092216,0.2106424836940961,0.1661263049480076,0.07703487642765795,0.17258323090776534,0.0863791267244524,0.0017926597246838538,0.17739888418675107,0.024099613774408262,0.018245344863242943,0.1378987765071255,-0.14337596909199743,-0.1555970112301178,,,,,,,,,0.0017926597246838499,0.0017926597246837894,0.0017926597246837673,-0.18837484972900098,0.0017926597246837673,0.17739888418675104,0.17739888418675118,0.17739888418675068,0.17739888418675068
review_scores_checkin,-0.06976958430257707,,-0.09682430819400961,-0.14572514362523029,-0.1019540693572632,-0.020792794699222752,-0.033366594328119836,0.07805633041392522,0.043655824178871955,0.09668940383328549,0.07235131582377152,-0.05754024751742179,-0.09901473193544695,-0.06990988749969715,-0.09628382354980211,0.024489254275439624,-0.008258851717732317,-0.062310960369080334,0.01663127084792025,,-0.12049176685914371,-0.09685308107132475,-0.08422795588960737,-0.07821438951646063,0.12168460431880519,0.11158717545810098,0.12369041422423578,-0.08470594708390965,0.10100368356716627,0.13958005625466513,0.10214654724467853,0.628240434703875,0.5898034520126881,0.5624153002664444,1.0,0.6343566030181405,0.5112098599471275,0.601001111222997,-0.21073441915185992,-0.17944288574419398,-0.16835030726985353,-0.03665694483380868,0.11850657139159483,-0.018114134810791258,0.08416964984833537,-0.02829251308703243,-0.0046596918348891765,0.18509288898228074,0.08629399497946337,0.07700510546682515,-0.018114134810791233,0.0772154484679366,0.08416964984833485,0.12168460431880468,0.17711806901889982,0.1185065713915951,0.07821438951646062,0.1395800562546654,0.07349155395844735,0.0077480084775810405,0.10214654724467855,-0.005422626566691994,-0.007555736083033824,0.13038608490849082,-0.21073441915185992,-0.15381678671296511,,,,,,,,,0.007748008477581045,0.007748008477581022,0.007748008477581126,-0.15525081351154238,0.007748008477581126,0.10214654724467852,0.10214654724467857,0.10214654724467871,0.10214654724467871
review_scores_communication,-0.04020642996698996,,-0.0797581208750178,-0.17217166642298085,-0.14292866994437692,-0.032436024460994875,-0.03416512582653832,0.07095798294056545,0.034796492789891324,0.07981913179254842,0.05933284122453011,-0.09785930221283726,-0.15377409215184468,-0.11376539894701979,-0.16067348052218605,-0.009952175336766586,-0.04313147991443897,-0.10479129643019493,-0.017411764550330423,,-0.13416405862848824,-0.09934780392318822,-0.08448694452101047,-0.08209977345448619,0.12508100195670208,0.1468685504925841,0.14817951898671913,-0.08578603729643296,0.12243346646892952,0.18019574700708793,0.14344857900104788,0.7913796855165288,0.6852958996987376,0.6135320337053619,0.6343566030181405,1.0,0.5268258552964238,0.7321179790327118,-0.25308555462776816,-0.22605773070884583,-0.1592916465328226,-0.0036856351387333066,0.15383870957890863,-0.06665421578546164,0.06029505007182153,-0.07801348770594987,-0.030406750943645703,0.2209459278908921,0.08494366561381185,0.06761099671907181,-0.06665421578546171,0.07846668817817815,0.060295050071821364,0.1250810019567025,0.20698038330738197,0.1538387095789082,0.08209977345448644,0.18019574700708868,0.08505768037446089,-0.0509776461625794,0.14344857900104782,-0.06701812031096531,-0.07296776937970612,0.09941981968907679,-0.25308555462776816,-0.1583038234358741,,,,,,,,,-0.050977646162579424,-0.05097764616257962,-0.05097764616257944,-0.16397902104662834,-0.05097764616257944,0.14344857900104765,0.1434485790010481,0.14344857900104757,0.14344857900104757
review_scores_location,-0.07692729640011871,,-0.0768653043106876,-0.09101197022518392,-0.056578736519226805,0.04240866745260955,-0.12902531071781145,0.05059703139981883,-0.0010694469168262414,0.043039385353748544,0.04496788991327888,-0.05224880242796237,-0.08099270533174895,-0.0669938661262419,-0.12976306584116468,-0.005349939562550438,-0.015061651248713571,-0.06384361965838929,-0.0098389458398386,,-0.10773138191064534,-0.08320368773583305,-0.06887233999136833,-0.034168828604207634,0.10844857410842325,0.09909661110857815,0.11360770588443231,-0.06813887444719752,0.08984659348743448,0.1220825645792294,0.14137725008166604,0.6339610214749833,0.6151080922840164,0.5061407074659345,0.5112098599471275,0.5268258552964238,1.0,0.6210240364886983,-0.20578622137309943,-0.17325763706516703,-0.17164951050467048,-0.06392180099596156,0.09596533759864377,0.004998832406501661,0.15273444058617278,-0.0011757363528052515,0.09731179301583583,0.16424201973029967,0.07573825449643093,0.05732635167919297,0.00499883240650168,0.14606397755481978,0.15273444058617172,0.10844857410842351,0.15603871721886772,0.09596533759864358,0.03416882860420783,0.12208256457922914,0.0614704726725527,-0.0021001339496546085,0.14137725008166604,0.00912278465974213,0.012739077932471412,0.1221687969537698,-0.20578622137309943,-0.14568937415207622,,,,,,,,,-0.002100133949654608,-0.0021001339496545357,-0.0021001339496545587,-0.16367824583716292,-0.0021001339496545587,0.14137725008166602,0.1413772500816658,0.14137725008166566,0.14137725008166566
review_scores_value,-0.05562160417176846,,-0.10193840745652448,-0.14957311281240465,-0.09744111781083373,-0.05488046100042547,-0.066793768388278,0.08464959134553353,0.045109508349271896,0.08551476839557023,0.0658802049653398,-0.1047855266242085,-0.15451554415005636,-0.12255330645769233,-0.15471484017133227,-0.010995128260557787,-0.0374900592681122,-0.11529829210121584,-0.019031957223046406,,-0.1696624794049347,-0.13413661107909147,-0.12073160085480891,-0.09548436911120024,0.1574008715163684,0.1730104406139625,0.1814699931663473,-0.12296804337498382,0.14415224552228115,0.20779416828359312,0.17556563320429447,0.8788163948573524,0.7913798994483091,0.7384047208657816,0.601001111222997,0.7321179790327118,0.6210240364886983,1.0,-0.28087837048183684,-0.24120240270796145,-0.21770391108687415,-0.006769440139443282,0.17900043465079876,-0.014023666730334538,0.0987893951616976,-0.023205168690049818,-0.001561857212432899,0.25708630206008437,0.10171080677771904,0.07848204449088246,-0.014023666730334486,0.10380260024496157,0.09878939516169705,0.15740087151636864,0.24235058221788605,0.17900043465079885,0.09548436911120019,0.20779416828359346,0.10777316187897752,-0.0016723367334811868,0.17556563320429455,-0.0026314207176298897,-0.0019490926432649417,0.14774173276345287,-0.28087837048183684,-0.22003318293048055,,,,,,,,,-0.001672336733481191,-0.001672336733481233,-0.0016723367334812401,-0.17119118916461365,-0.0016723367334812401,0.17556563320429444,0.17556563320429375,0.1755656332042938,0.1755656332042938
calculated_host_listings_count,0.07405794790545117,,-0.04206935739885781,0.3676392214230164,0.1873703542368115,-0.0017157425676632989,0.03872744786582659,-0.1578214942732471,-0.08076091070873617,-0.1553744688806545,-0.15463640043090596,0.23609419139632454,0.4124619205480171,0.2476981247668646,0.877651014404818,0.20705921201723837,0.19643564163301144,0.3045235331269653,0.20231717025845955,,-0.1255115299676397,-0.14974896266188303,-0.14413111128779,0.12764343897507466,-0.18598427497902145,-0.19890939071385144,-0.19414623093081945,-0.13426664584724732,-0.17524900669529675,-0.26683088948283906,-0.21208520821506618,-0.23757849832959965,-0.15030451236277736,-0.14337596909199743,-0.21073441915185992,-0.25308555462776816,-0.20578622137309943,-0.28087837048183684,1.0,0.989533920628661,0.13657588198400494,-0.015773865991383914,-0.16231988117099386,-0.010245900800377988,0.024460040753455422,0.0010814010784371746,0.22617847446065845,-0.3835294881785489,-0.17340229934924073,-0.18130869773947406,-0.010245900800378011,0.05687043034202545,0.024460040753455276,-0.18598427497902092,-0.3477454860403446,-0.1623198811709934,-0.1276434389750745,-0.2668308894828378,-0.11862040620965186,-0.02839158649518222,-0.21208520821506613,-0.0028471151933903427,-0.008870888917797136,-0.023880281556199614,1.0,0.2930424889243004,,,,,,,,,-0.028391586495182176,-0.028391586495182208,-0.028391586495182294,-0.02357431627397588,-0.028391586495182294,-0.2120852082150667,-0.21208520821506693,-0.21208520821506682,-0.21208520821506682
calculated_host_listings_count_entire_homes,0.05817289579320912,,-0.07911417472412403,0.34638444112144284,0.18560100685941305,-0.00879351927201367,0.03829457231557942,-0.13659555103697874,-0.08780261573189244,-0.14345865609789543,-0.13605034711744526,0.24548719788988102,0.4220728876896786,0.255517104016341,0.8963514154633538,0.22969969827986778,0.21956045212646474,0.31499997398454865,0.22531386285436544,,-0.1472103353421225,-0.1728795748798633,-0.1593818931925057,0.12706046766034684,-0.17377458797981937,-0.1932043894052819,-0.18386585830761268,-0.14795992887530185,-0.1677375686392265,-0.2592668120020868,-0.1923531822495032,-0.18540932711209762,-0.10313617206421079,-0.10346415926257967,-0.17944288574419398,-0.22605773070884583,-0.17325763706516703,-0.24120240270796145,0.989533920628661,1.0,-0.007673714318552993,-0.022348226024862052,-0.16200239373486458,-0.00876652710374876,0.062183854265527666,0.0010074366974554597,0.23257952628112433,-0.37386328218954196,-0.14329363938263093,-0.15731250976678987,-0.008766527103748744,0.09573361032008418,0.062183854265527264,-0.1737745879798191,-0.33678938672862935,-0.1620023937348639,-0.12706046766034693,-0.2592668120020846,-0.10986616803598027,-0.024431429886369937,-0.1923531822495032,-0.0020249202378875794,-0.006518209994208994,-0.005662582904493979,0.9895339206286612,0.263515189392296,,,,,,,,,-0.02443142988636988,-0.024431429886370037,-0.024431429886369982,-0.031393785379486505,-0.024431429886369982,-0.19235318224950332,-0.19235318224950276,-0.19235318224950312,-0.19235318224950312
calculated_host_listings_count_private_rooms,0.11139971006378231,,0.2528084523983959,0.18834056392800574,0.07158867700403211,0.045215369214300555,0.005542141245852635,-0.15285620733952668,0.03657396831603564,-0.09015517600646487,-0.1288641538207215,-0.048229580728240865,-0.03898855851614022,-0.0367357200325628,-0.07149677901154737,-0.13933986065268306,-0.14408703023945418,-0.051193613805251156,-0.14213114740552585,,0.13934006103079308,0.14735725003463365,0.09349107935236471,0.013384870190944517,-0.09512504894617235,-0.05223062982828252,-0.0849087367908723,0.08374983915013598,-0.06208315424051596,-0.06937254307108548,-0.14233515178806308,-0.26180248095456765,-0.2243396095218564,-0.19252780089668312,-0.16835030726985353,-0.1592916465328226,-0.17164951050467048,-0.21770391108687415,0.13657588198400494,-0.007673714318552993,1.0,0.003804490372295885,-0.03223387956078665,-0.02138284237635067,-0.23687424149789657,-0.01063572515630039,-0.026340207614839312,-0.0902533535835794,-0.2129956305699865,-0.1650176220948601,-0.021382842376350568,-0.24159360902327892,-0.2368742414978966,-0.09512504894617212,-0.09678334687779235,-0.032233879560786806,-0.013384870190943745,-0.06937254307108537,-0.06697701646554118,-0.03531289521795285,-0.1423351517880631,-0.015777645648658904,-0.025036588582183602,-0.11983323690276997,0.13657588198400492,0.2192593003984101,,,,,,,,,-0.03531289521795283,-0.035312895217952986,-0.03531289521795291,0.048870951682804774,-0.03531289521795291,-0.14233515178806283,-0.14233515178806305,-0.14233515178806347,-0.14233515178806347
calculated_host_listings_count_shared_rooms,0.05471990271968731,,-0.014791872861327965,-0.00713010585245968,-0.007340417023357095,0.08464484666939821,-0.002293985739829074,-0.07076837001290538,0.076226227961525,-0.035779300461992694,-0.03163687032738997,-0.025556857989685614,-0.03280102888045531,-0.024566552929996124,-0.021190910388360382,-0.06307383078271712,-0.06511638518940217,-0.027897373228298987,-0.06453476885051472,,0.04019982481690575,0.04650141125241149,0.04673242382561916,-0.0381672710611524,-0.010775359564355037,0.014516361127924595,0.052219777644968365,0.038073095227442795,-0.012449308248244811,0.01829479655529372,-0.04474746045023912,-0.017857490606849553,-0.028402312846579087,-0.03057794958261874,-0.03665694483380868,-0.0036856351387333066,-0.06392180099596156,-0.006769440139443282,-0.015773865991383914,-0.022348226024862052,0.003804490372295885,1.0,0.031635906653853775,-0.009020850190943674,-0.17983580165989685,-0.004352741345080848,-0.07118711877059195,-0.0033654199803622273,-0.11750578985518895,-0.04142050658135679,-0.009020850190943707,-0.11247245647916426,-0.17983580165989627,-0.010775359564355021,-0.0059954767199519605,0.03163590665385359,0.038167271061152565,0.018294796555293792,-0.015338681295896231,-0.01470078544901548,-0.04474746045023911,-0.00485637571155275,-0.00988218009943059,-0.04259543070260696,-0.01577386599138391,0.05198621263455081,,,,,,,,,-0.014700785449015479,-0.014700785449015496,-0.014700785449015484,0.004214689069043804,-0.014700785449015484,-0.044747460450238793,-0.04474746045023905,-0.0447474604502392,-0.0447474604502392
reviews_per_month,0.10811152103320743,,0.07176125848595585,-0.08498021455948984,-0.07456335297183775,-0.0649381015123368,-0.04889732156233367,0.011550229724177147,-0.02316289457439896,-0.07011831844903124,-0.013667476995111765,-0.35111628476813134,-0.15148018562081883,-0.36758978069428805,-0.2361658680296486,0.0324080362256783,0.04429656392627376,-0.3565062023455047,0.03961980705945334,,-0.03140597434261661,0.040692350653206776,0.058787531193129745,0.010913607098812042,0.5517708900390776,0.8515690291677354,0.7256509471470122,0.05747842846508013,0.7401588447260291,0.5973552697716588,0.3609013756511056,0.16512475006094018,0.15676128480803747,0.16612630494800792,0.11850657139159483,0.15383870957890863,0.09596533759864377,0.17900043465079876,-0.16231988117099386,-0.16200239373486458,-0.03223387956078665,0.031635906653853775,1.0,-0.035500659147058605,-0.04092477846454563,-0.0287387119205681,-0.11502333785980597,0.5380863936577748,0.04903268431989395,-0.0009885746031086174,-0.035500659147058786,-0.03254110708496935,-0.04092477846454485,0.5517708900390766,0.5273114556663729,0.9999999999999979,-0.01091360709881219,0.5973552697716604,0.47676412298884,-0.03792737438655181,0.36090137565110536,-0.02912604649032534,-0.01676651259920401,0.03833594326648991,-0.16231988117099386,-0.056659699824622656,,,,,,,,,-0.03792737438655182,-0.037927374386551985,-0.037927374386552,-0.08443092359614218,-0.037927374386552,0.3609013756511058,0.3609013756511038,0.36090137565110403,0.36090137565110403
price_clean,0.0331496613474198,,-0.02138906388331082,0.3002775922318763,0.7684750009845641,-0.007609630777863832,-0.0052452697411234555,0.033832433858001006,0.02318454860651867,0.03772820202660181,0.02319256113373243,-0.014245522642691986,0.055876049414795445,-0.015398656761069576,-0.010876202828379328,-0.04794720534430262,0.02902835293589801,-0.016248331119307177,-0.03533637490356016,,0.015362410361487291,0.011183738906421305,0.014923355364131249,0.02718339343701329,-0.03535646787901339,-0.03792915587171476,-0.037318422845728366,0.0167115395708038,-0.032365740422868564,-0.05709385367476215,0.19469654728540073,-0.003402076295799251,-0.01221108099558982,-0.0011763763011118369,-0.018114134810791258,-0.06665421578546164,0.004998832406501661,-0.014023666730334538,-0.010245900800377988,-0.00876652710374876,-0.02138284237635067,-0.009020850190943674,-0.035500659147058605,1.0,0.3976890122925202,0.9788833868473428,0.43962765784605373,-0.06799342456632948,0.027666313301821913,0.011453516091187046,1.0000000000000004,0.13007581560797252,0.3976890122925196,-0.03535646787901331,-0.06240153718214146,-0.03550065914705858,-0.02718339343701323,-0.05709385367476202,-0.022225923623492128,0.8040747338951928,0.19469654728540073,0.9297169821029632,0.9391684773368629,0.16183486736415004,-0.010245900800377988,0.026196675700944822,,,,,,,,,0.8040747338951928,0.8040747338951895,0.8040747338951901,-0.01771700530063086,0.8040747338951901,0.1946965472854009,0.19469654728540167,0.19469654728540198,0.19469654728540198
log_price,0.07624480740199825,,0.034970454509681066,0.14442098020349384,0.2726696931340196,-0.02759298570322192,-0.06263409177027078,0.6018900233897129,0.34741760104568653,0.5562096207654426,0.5401001069062954,-0.04602299893747934,0.06623207633288648,-0.06491889195209007,0.047003011645303065,-0.0031164803495987744,0.050824593049783054,-0.04356399310262918,0.01633352008445172,,0.06023363257755422,0.04254524020036475,0.03675089362820017,0.0723111966341333,-0.10335818145859661,-0.05264365638169712,-0.07223539011974772,0.03989852033290227,-0.04859512646328628,-0.12452464556792137,0.3530508589128026,0.161831187372629,0.12379157384733262,0.17288528562750796,0.08416964984833537,0.06029505007182153,0.15273444058617278,0.0987893951616976,0.024460040753455422,0.062183854265527666,-0.23687424149789657,-0.17983580165989685,-0.04092477846454563,0.3976890122925202,1.0,0.32507450560708506,0.46138070106762047,-0.10310083284517181,0.6321038592285708,0.5469413988281185,0.3976890122925207,0.9143996688970514,0.9999999999999998,-0.10335818145859761,-0.10014660100603387,-0.04092477846454555,-0.0723111966341331,-0.1245246455679213,-0.05430496086340565,0.44750773846240277,0.3530508589128026,0.3479860780908618,0.3746703351331698,0.3872457268744445,0.024460040753455398,-0.0330840474499815,,,,,,,,,0.4475077384624028,0.44750773846240366,0.44750773846240616,-0.144280776275187,0.44750773846240616,0.35305085891280347,0.3530508589128032,0.35305085891280424,0.35305085891280424
price_per_accommodates,0.02497000712951914,,-0.027873886083252888,0.29627365519775173,0.7588470065429457,-0.008843819951013333,-0.0021634943960473934,-0.03598655229249063,-0.022662705414466855,-0.025048118441578608,-0.03739979252771205,-0.00568114132620999,0.06006042293597431,-0.005196544570572265,0.0008518825100682273,-0.04522853627050703,0.030648683398350356,-0.006565199591893185,-0.03269683191337816,,0.008379586605113716,0.006970808692521332,0.01302853136862616,0.026598865332018294,-0.027047382548351272,-0.03425929352082224,-0.03254451146116372,0.01512213204475022,-0.028121891353320518,-0.05049678935795415,0.1558655426739717,-0.014609658684242209,-0.017991812858848103,0.0032666471167369787,-0.02829251308703243,-0.07801348770594987,-0.0011757363528052515,-0.023205168690049818,0.0010814010784371746,0.0010074366974554597,-0.01063572515630039,-0.004352741345080848,-0.0287387119205681,0.9788833868473428,0.32507450560708506,1.0,0.43104289411298224,-0.06382807854673744,-0.03999715911787806,-0.04791742621976907,0.9788833868473455,0.07260719491823868,0.32507450560708384,-0.027047382548351297,-0.057419070884906706,-0.028738711920568087,-0.026598865332018294,-0.05049678935795391,-0.017872276552178205,0.750469688782359,0.15586554267397168,0.9460275094759516,0.9302325583882796,0.13332616703579392,0.0010814010784371746,0.026620839020034884,,,,,,,,,0.750469688782359,0.7504696887823598,0.7504696887823625,-0.010414901081356415,0.7504696887823625,0.15586554267397168,0.15586554267397143,0.15586554267397185,0.15586554267397185
log_price_per_accommodates,-0.01640719218619293,,-0.036943971519679084,0.16051526366445984,0.33255178811027336,0.024527719130880796,-0.05631695330717594,-0.3551985325310542,-0.13233635124454707,-0.23124123016618475,-0.2861035004641364,0.15845797154084407,0.12263171607790675,0.1686939917811228,0.2789726080171804,-0.027754354499322124,0.029475021180928058,0.17952545908974388,-0.00877745539461898,,0.01871928255056251,-0.01685597676946035,-0.01982262878332614,0.05029036041828203,-0.09372378877765432,-0.15485615336822683,-0.14492985976342854,-0.016170962282805505,-0.11405582371636129,-0.23335876844871173,0.01187091522082182,0.03648460160893122,0.0467936261103332,0.06590304698621194,-0.0046596918348891765,-0.030406750943645703,0.09731179301583583,-0.001561857212432899,0.22617847446065845,0.23257952628112433,-0.026340207614839312,-0.07118711877059195,-0.11502333785980597,0.43962765784605373,0.46138070106762047,0.43104289411298224,1.0,-0.24352694538047107,-0.3958380261206255,-0.31905458840773265,0.43962765784605196,0.3114682258816699,0.46138070106761986,-0.09372378877765503,-0.2220639858757453,-0.11502333785980658,-0.05029036041828187,-0.2333587684487102,-0.08072285358065381,0.42791092179630413,0.01187091522082182,0.4816500210405283,0.48917537210803597,0.19492433148386532,0.22617847446065842,0.022240131239316972,,,,,,,,,0.427910921796304,0.4279109217963038,0.4279109217963062,-0.05170212812070316,0.4279109217963062,0.011870915220821513,0.011870915220821596,0.011870915220821857,0.011870915220821857
