variable_name,data_type,n_unique,n_missing,pct_missing,min,max,range,mean,median,std,precision,mode
log_price_zscore,continuous,631.0,900,20.64,-2.7357458932760412,5.788228996380797,8.523974889656838,-5.255675826483261e-16,0.07627494621796284,1.0,18.0,-1.5887456244061569
reviews_zscore,continuous,393.0,0,0.0,-0.5344032908299721,9.369334478452474,9.903737769282447,0.0,-0.4242504946094393,0.9999999999999999,18.0,-0.5344032908299721
reviews_percentile,continuous,393.0,0,0.0,0.10742948864939234,1.0,0.8925705113506077,0.5001146526026141,0.4981655583581747,0.28719167402831003,17.0,0.10742948864939234
reviews_per_month_zscore,continuous,640.0,936,21.46,-0.8614313354578669,10.230693728825,11.092125064282868,-4.978985593647417e-17,-0.367304186422528,1.0,18.0,-0.8459898620505125
occupancy_rate,continuous,364.0,0,0.0,0.0,1.0,1.0,0.4448188017703618,0.3561643835616438,0.3455983194880217,18.0,1.0
occupancy_rate_booked,continuous,80.0,0,0.0,0.0,0.6986301369863014,0.6986301369863014,0.2306659588569921,0.13150684931506848,0.26421906905718395,17.0,0.0
occupancy_is_capped,discrete_numeric,2.0,0,0.0,0,1,1.0,0.13620729190552625,0.0,0.3430478838270134,0.0,0
est_annual_revenue,continuous,2941.0,900,20.64,0.0,2447501.0,2447501.0,33275.833863045365,18632.0,63236.889855374546,1.0,0.0
est_annual_revenue_booked,continuous,1669.0,900,20.64,0.0,495000.0,495000.0,23033.16902629298,10440.0,34910.6989143842,1.0,0.0
revenue_per_accommodates,continuous,3007.0,900,20.64,0.0,1223750.5,1223750.5,11357.177563133999,7245.333333333333,25370.980685185077,14.0,0.0
revenue_per_bedroom,continuous,2620.0,1340,30.73,0.0,2447501.0,2447501.0,22834.31601821438,12375.0,54082.44264410139,2.0,0.0
log_est_revenue,continuous,2940.0,1049,24.05,3.7612001156935624,14.710578061966903,10.94937794627334,9.739951992084137,9.903537450046283,1.3596594271468283,16.0,6.732210706467206
host_listings_in_city,discrete_numeric,41.0,0,0.0,1,343,342.0,44.57991286402201,7.0,90.99800683416406,0.0,1
host_is_professional,discrete_numeric,2.0,0,0.0,0,1,1.0,0.7681724375143316,1.0,0.4220478510869444,0.0,1
host_professional_tier,discrete_categorical,4.0,0,0.0,casual,small_professional,,,,,,large_professional
pct_professional_hosts,discrete_numeric,1.0,0,0.0,76.81724375143317,76.81724375143317,0.0,76.81724375143315,76.81724375143317,1.421248430694123e-14,0.0,76.81724375143317
pct_large_operators,discrete_numeric,1.0,0,0.0,32.83650538867232,32.83650538867232,0.0,32.83650538867232,32.83650538867232,0.0,0.0,32.83650538867232
median_host_listings,discrete_numeric,1.0,0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,7.0
gini_host_concentration,discrete_numeric,1.0,0,0.0,0.7675939217109051,0.7675939217109051,0.0,0.7675939217109051,0.7675939217109051,0.0,0.0,0.7675939217109051
market_professionalization_score,discrete_numeric,1.0,0,0.0,60.89895479285145,60.89895479285145,0.0,60.89895479285144,60.89895479285145,7.106242153470615e-15,0.0,60.89895479285145
purchase_price,discrete_numeric,1.0,0,0.0,721319.5052050244,721319.5052050244,0.0,721319.5052050243,721319.5052050244,1.1642867144246255e-10,0.0,721319.5052050244
monthly_payment,discrete_numeric,1.0,0,0.0,4590.606503981682,4590.606503981682,0.0,4590.606503981682,4590.606503981682,0.0,0.0,4590.606503981682
zori_rent,discrete_numeric,1.0,0,0.0,2916.5919415996136,2916.5919415996136,0.0,2916.5919415996136,2916.5919415996136,0.0,0.0,2916.5919415996136
