,id,scrape_id,host_id,host_listings_count,host_total_listings_count,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price_clean
number_of_reviews,-0.38258752684609443,,-0.17910008144620962,-0.20003716743452804,-0.2102383643737098,,-0.010567657166091636,-0.07470655466342548,-0.007463285989956594,-0.06889021789746713,-0.05986349534029438,-0.0050842978248124004,-0.22722026805376336,-0.1345379555654872,-0.2119074486435813,-0.229320265182909,0.022198822248788136,0.0012784215550762604,-0.2372825694291823,0.014067159753528454,,-0.019749751075844906,0.04109339892724772,0.08366801991786478,0.0329182501022117,1.0,0.6583035415085167,0.49105751456477365,0.08473986747775573,0.7588453819867087,0.48198562548979385,0.07592006578876985,0.08411685079971613,0.10838335627025035,0.10684724336122339,0.09852295674945893,0.10998414427416701,0.03453364215622841,0.13667686581744012,-0.27188061506027505,-0.22202312280544606,-0.1522817131074526,-0.013230615756273673,0.588822428309595,-0.0826340009679762
number_of_reviews_ltm,-0.07279963614801087,,0.01326033029477262,-0.22259174752454558,-0.23324418833569469,,-0.012449272222601934,-0.027378598554318945,0.0411797428261982,-0.02906124731940793,-0.04273319741790332,0.031901607686946255,-0.2745930134028153,-0.20540949281317677,-0.26894207877234166,-0.26419999863988397,-0.059098150437406564,-0.06822744052526088,-0.28664592470020167,-0.06020291857412053,,0.0568408541015218,0.17150809841115564,0.22621726577365564,0.10088309716146825,0.6583035415085167,1.0,0.7645402414597988,0.22679512597565893,0.8058921396431543,0.6881864731140944,0.12900345724714046,0.07604338773201272,0.08570381168287444,0.09963140126414856,0.08673974839113412,0.09514078397702078,0.01836907554555918,0.13065014989591897,-0.2687902946264665,-0.23991847104149142,-0.09400515687002899,-0.015261660858347497,0.884585334312906,-0.09482622583258239
number_of_reviews_l30d,-0.0009156691138897675,,0.006862075181275683,-0.20706296203541605,-0.21680866013484676,,0.01552990438067762,-0.05019144333598404,0.08070411495198224,0.00586351060799848,-0.017566844264550765,0.0413767020698906,-0.24999094060449753,-0.17464708195413975,-0.2534665768203829,-0.24597412545724107,-0.0498100412708773,-0.06408385617533773,-0.26278680481171024,-0.05097873731767083,,0.052048946313082455,0.18039792467558483,0.23084208635970124,0.0956868261142849,0.49105751456477365,0.7645402414597988,1.0,0.231459897550383,0.5825530870125963,0.5477226269406262,0.10773071690112448,0.08896435377222206,0.08684845546124395,0.10324215900251693,0.09147818393534311,0.10399061166282718,0.03205722210577621,0.13112417855933475,-0.2481460846247348,-0.22685362477361742,-0.07337348758809306,-0.014206828415587998,0.7271703542508227,-0.08576679984250575
availability_eoy,0.1632029491747038,,0.11797531254429924,-0.2972846775410603,-0.2968376818094477,,-0.03715200811648892,0.054184830848501,0.14403637021549573,0.05656153160595269,-0.03650011231429102,0.11689223503185044,-0.07504808158410503,-0.14057515557229375,-0.10447438750309841,-0.2600300939519523,-0.08777592185541422,-0.02484192198324332,-0.09393780040735125,-0.07573305248295556,,0.7554395614288603,0.9509168289990446,0.9984842335655917,0.5578641268069513,0.08473986747775573,0.22679512597565893,0.231459897550383,1.0,0.15323766150722143,0.23161826216478618,0.08806691790974758,-0.0008609482942076422,-0.005868519924210915,0.020630605279785726,-0.028354535672299685,0.039164260133235505,-0.004903093792539296,0.002764278173728685,-0.2705878299932477,-0.28180551895030226,-0.031277284162256044,-0.03289649866137869,0.23443382428990905,0.13364071613040582
number_of_reviews_ly,-0.2085409993760121,,-0.06584855952868995,-0.2035247758647684,-0.21381503319139591,,-0.010249375319941344,-0.059057942884561385,-0.005570133156143981,-0.057662271445145886,-0.062185410490418966,-0.00895814203144907,-0.2515381455114134,-0.18954464184497027,-0.23299415935330053,-0.24004956041785847,-0.02317991982741237,-0.0437727451769655,-0.26001933386075193,-0.03220884498424549,,-0.0112824078272529,0.09410380516132415,0.1513638971597427,0.09222073083259079,0.7588453819867087,0.8058921396431543,0.5825530870125963,0.15323766150722143,1.0,0.610137839407548,0.10228440749780422,0.07235592316854299,0.08178382808697383,0.09704424574329518,0.08466446678771823,0.09216256435201164,0.02380349903898992,0.12046937372824314,-0.25426747003120337,-0.22123441644737138,-0.10516387723194105,-0.013953214898578174,0.6726802160240365,-0.08442201691913508
estimated_occupancy_l365d,-0.10723707344116035,,0.07150427331912168,-0.3120221470780837,-0.3236330432555674,,0.06824448076916416,-0.1418657174236441,-0.008097029968692786,-0.0005922650065814381,-0.07877631939501165,-0.001633332310186907,-0.1851938593017477,-0.23544800773043953,-0.2708700620508649,-0.31347012092333926,-0.0719381757212877,-0.10867808672447306,-0.22247451162022427,-0.08421133087852109,,-0.007636877662565597,0.142079622896488,0.22401104611650088,0.1793933916675107,0.48198562548979385,0.6881864731140944,0.5477226269406262,0.23161826216478618,0.610137839407548,1.0,0.141659517518655,0.05820125684390407,0.0520463685039599,0.04034845441280652,0.1116443137658912,0.12910832970376987,0.04395878294224937,0.12740586581313462,-0.29671198126008036,-0.32156564441948865,0.05698543474130744,-0.023750257962493696,0.5214504409101207,-0.15996499051353857
estimated_revenue_l365d,0.03630698756319381,,0.1395097443483402,-0.0936996324976183,-0.09633922024137188,,-0.042461740247531916,0.06470640379652193,0.08446291172184364,0.026320991922771382,0.057831406286447964,0.03944682499680697,-0.10963632015726872,0.004973819415372708,-0.11191381602970628,-0.11152185969937745,-0.06738675385921429,0.03455594328542993,-0.11881424420716975,-0.049471000117800486,,0.05700913114645091,0.08431178968248071,0.08804483809345078,0.029392632312842313,0.07592006578876985,0.12900345724714046,0.10773071690112448,0.08806691790974758,0.10228440749780422,0.141659517518655,1.0,0.023471489468466094,0.01677581610296994,0.035759790550791946,-0.015317227622766756,0.019854577691070473,0.04396027614860189,0.025848742450471366,-0.08766338783662087,-0.09763060072131849,-0.05065659625498165,,0.07167195934169518,0.3812936458199063
review_scores_rating,-0.01822272315446011,,-0.08050461134255836,-0.2386651317003101,-0.24127314918455436,,-0.02664910353419433,-0.029057330341301906,0.09408301895580252,0.01701074531262517,0.046405294419814946,0.08614776592821605,-0.06721423883312717,-0.1203245088061764,-0.052933604988464916,-0.23707162925703193,-0.027819545146231278,-0.054504555407328785,-0.06927800327111552,-0.04090057310646411,,-0.01717408626554033,-0.01823376807930383,-0.0016370702304456446,-0.0784574299093692,0.08411685079971613,0.07604338773201272,0.08896435377222206,-0.0008609482942076422,0.07235592316854299,0.05820125684390407,0.023471489468466094,1.0,0.8366246043670265,0.7936054515003432,0.5394603443406681,0.7829523647015307,0.7363787387495271,0.7894708994170391,-0.23832430680735753,-0.22855922626627612,-0.07825699928143988,0.017959884810002127,0.06946109142558264,-0.06439153677291891
review_scores_accuracy,-0.05998480057590569,,-0.10220061193351318,-0.18765074915665028,-0.1917244071031677,,-0.041358646569360655,-0.03032084707955366,0.08002384944092349,0.038191324365896964,0.028898386920573647,0.07141252550489627,-0.06897512840723513,-0.05808972084805596,-0.0566669414551628,-0.19595557250619172,0.011543944514273057,-0.016157373960992216,-0.06962020866983011,-0.00030104651513603476,,-0.012260069667388568,-0.02175455459977084,-0.0056057506447208475,-0.08303609509587566,0.10838335627025035,0.08570381168287444,0.08684845546124395,-0.005868519924210915,0.08178382808697383,0.0520463685039599,0.01677581610296994,0.8366246043670265,1.0,0.694307432858635,0.4976643782885872,0.6645974548006582,0.738659435840666,0.7147667249924275,-0.23484738904983007,-0.1954883702884234,-0.13611266854886414,0.017028506831313735,0.07715122092748047,-0.07846023709945174
review_scores_cleanliness,-0.03698431757560586,,-0.0582001030029516,-0.16285853602866923,-0.16620873266943775,,0.002650957829565202,-0.040553019916886215,0.1522459386698351,0.02821488243904692,0.07543256336557594,0.1329131344673197,-0.11672860500359943,-0.08579363408848188,-0.1040423935176428,-0.18710131171797603,-0.007356757941692764,-0.017914102489187393,-0.1125957548294659,-0.014864172550147272,,0.00868986847031535,0.005510188433607882,0.019142680528393567,-0.07105852218130929,0.10684724336122339,0.09963140126414856,0.10324215900251693,0.020630605279785726,0.09704424574329518,0.04034845441280652,0.035759790550791946,0.7936054515003432,0.694307432858635,1.0,0.47539852757430856,0.6415018760153651,0.5986611246145134,0.6693782137286495,-0.1914572548031442,-0.157263699055985,-0.12201698866616936,0.0191469180498485,0.09232456501833586,-0.016778442419519392
