,id,scrape_id,host_id,host_listings_count,host_total_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price_clean,log_price,price_per_accommodates,log_price_per_accommodates,log_reviews,log_accommodates,log_beds,price_zscore,price_percentile,log_price_zscore,reviews_zscore,reviews_percentile,reviews_per_month_zscore,occupancy_rate,occupancy_rate_booked,occupancy_is_capped,est_annual_revenue,est_annual_revenue_booked,revenue_per_accommodates,revenue_per_bedroom,log_est_revenue,host_listings_in_city,host_is_professional,pct_professional_hosts,pct_large_operators,median_host_listings,gini_host_concentration,market_professionalization_score,purchase_price,monthly_payment,zori_rent,annual_cash_flow,cash_on_cash_roi,cap_rate,price_to_rent_ratio,revenue_yield,annual_cash_flow_booked,cash_on_cash_roi_booked,cap_rate_booked,revenue_yield_booked
availability_eoy,0.31570583352267484,,0.2205832878047575,0.056345241066597815,0.06318420383536942,0.036386751368465704,,0.038060127408535156,-0.04237395925931679,0.16411330841153732,0.030463295454878938,0.048940802426255335,0.06561223559360743,0.019619354402743056,-0.023031265368776817,0.02411898184369399,0.03982567471192359,0.018739649650631404,0.035504053676963285,0.033984670920384714,0.035506643421493116,,0.730820817034208,0.823531505061066,0.8907961167104471,0.922609075904507,0.13510816251579122,0.2587522447649733,0.24190763556266456,1.0,0.22354513456742847,0.2946569807916057,0.03254891931190676,-0.021330941910621223,-0.029446880919840473,-0.0021671700570890778,-0.04632568224182433,-0.03770846251673137,-0.03527467425046627,-0.042936704172259296,,0.17553259332024107,0.15340441385753092,0.07634784537252613,0.03809283499013254,0.2832925670350198,0.04195301673991533,0.07838818316964281,0.026806718557702225,0.013981085293835457,0.19254110605194066,0.1452057086491041,0.07339926434995639,0.04195301673991545,0.06878431280301356,0.07838818316964324,0.13510816251578986,0.19213190358822982,0.2832925670350214,-0.9226090759045104,0.2946569807916058,0.11123578439691781,-0.2964614755800291,0.03254891931190676,-0.14061615309044848,-0.3421874014059994,-0.5658170894038076,0.17553259332024107,0.28165709381868825,,,,,,,,,-0.29646147558002905,-0.29646147558003155,-0.29646147558002933,0.1723518426673058,-0.29646147558002933,0.03254891931190681,0.032548919311907044,0.03254891931190688,0.03254891931190688
number_of_reviews_ly,-0.06205942935136978,,-0.018451973503714195,-0.07946994139940196,-0.08432339645520207,-0.060364199761854746,,-0.040871999971293434,0.01934901923908001,0.08184622064762878,-0.0644901626246829,-0.00755876409752406,0.022068698767314716,-0.09430035995461697,0.03691599716342172,-0.09341295509618264,-0.09282692056442313,-0.004388726996106704,-0.002800135244719665,-0.09379074266572732,-0.0028041604231372704,,0.1337968225576577,0.18603840725724008,0.21143157437296956,0.18645927881002003,0.6964037697640365,0.9180821221317402,0.6008122004189607,0.22354513456742847,1.0,0.7640054551529507,0.43807537332251045,0.07824761703627985,0.07679291107435031,0.09186750400636955,0.05395201282073381,0.06132877016972786,0.04294876173309871,0.07933090686961576,,-0.008213220777526535,0.03163193726959882,-0.08220379921829674,-0.03983202825388085,0.7624371766479316,-0.04832983425217935,-0.0854230979519437,-0.038312421498756896,-0.1638641779900082,0.6644261330271468,0.08360678863789857,0.036316448766040094,-0.04832983425217949,-0.08192791386242804,-0.08542309795194569,0.6964037697640308,0.6419868613290289,0.7624371766479336,-0.18645927881001942,0.7640054551529493,0.6142806244889738,-0.06252979987205717,0.43807537332251045,-0.028436098746250776,-0.05059442765716381,0.00021270574256484803,-0.008213220777526535,0.11657188862240965,,,,,,,,,-0.06252979987205719,-0.0625297998720573,-0.06252979987205753,-0.05723908402400165,-0.06252979987205753,0.4380753733225101,0.43807537332250895,0.43807537332251006,0.43807537332251006
estimated_occupancy_l365d,0.056157368795057526,,0.02783881317292223,-0.10271190569132371,-0.10830991175979303,-0.014587911630286787,,-0.014382772520611377,0.03083440467523215,0.0816636983838169,-0.08289375266177457,-0.004956055037601407,0.009236810812073363,-0.004430540356668751,0.02139794188226949,-0.03439839162409804,-0.03716084918592091,0.005503561939105587,0.00010142167089164461,-0.014651111587501405,0.00010841097393871261,,0.12752198621306995,0.19978986001854568,0.24716068896695595,0.2710071602740699,0.5133412787592289,0.816414218380909,0.6046816094411458,0.2946569807916057,0.7640054551529507,1.0,0.5707948423992371,0.09093693447063467,0.08638283513459007,0.09880337389860483,0.06620275438082113,0.07469788615199303,0.04064159900797518,0.08965659968434192,,-0.0011179501682717415,0.03489120713393204,-0.08849445038112956,-0.012205806042253254,0.6964067857930686,-0.0745536375352143,-0.16839433893078481,-0.05802978401272462,-0.25592114886549333,0.661401163369324,0.08303601378582771,0.02937894213662273,-0.07455363753521413,-0.16461078043224517,-0.1683943389307872,0.5133412787592251,0.6546916843720451,0.6964067857930725,-0.2710071602740702,0.9999999999999942,0.6473115588995966,-0.10421956962257457,0.5707948423992371,-0.04608140013320572,-0.09488854372790896,-0.028671081047577318,-0.0011179501682717415,0.16417190015552138,,,,,,,,,-0.10421956962257456,-0.10421956962257478,-0.10421956962257352,-0.06461465183121166,-0.10421956962257352,0.5707948423992372,0.5707948423992392,0.5707948423992384,0.5707948423992384
estimated_revenue_l365d,-0.08348286047695193,,-0.05431088715442779,-0.07770160882098408,-0.07872386017599611,-0.07787223581616776,,-0.01743534308215991,-0.07258517924173453,0.40564936882236147,0.3062447054571001,0.3449663297688723,0.35104845156170505,-0.07623169125875527,0.07000418646491657,-0.10201695308101334,-0.07843197755611166,-0.002025622676825336,-0.007634488399541222,-0.08454429979784493,-0.007632308605718623,,-0.07289825140503287,-0.04141545696599429,-0.02672872475619023,0.04193517969747917,0.25717651186256857,0.4721319461691844,0.3616632986980253,0.03254891931190676,0.43807537332251045,0.5707948423992371,1.0,0.11483815953367686,0.09785256968726598,0.10908679332615934,0.09233565037382054,0.08311856532958883,0.08456923401602301,0.08868687910795763,,-0.04712983569837639,-0.002853990410958396,-0.11714623257494777,-0.05533909150269996,0.34523784407606284,0.13794936828180193,0.33953429670589286,0.054559949076697374,0.06130308832524675,0.4369232879510453,0.35986021061078194,0.38444391083994045,0.13794936828180182,0.32169716300356155,0.3395342967058934,0.2571765118625678,0.44254053171428026,0.3452378440760644,-0.04193517969747949,0.5707948423992362,0.30814992427278187,0.1473798349612361,1.0,-0.0010497764512244203,0.04497824662495285,0.20207392044108166,-0.04712983569837639,0.024921432687914906,,,,,,,,,0.14737983496123602,0.14737983496123577,0.1473798349612365,-0.07616994138296895,0.1473798349612365,0.9999999999999997,1.000000000000003,1.000000000000005,1.000000000000005
review_scores_rating,-0.0867751379365244,,-0.1356216135730493,-0.05139791982699887,-0.0626202914597356,-0.024151102412210686,,-0.03784357889567104,-0.032048398994149546,0.03819975545821861,0.07265520746486032,0.07075152555062464,0.04338591020659235,0.018267430274133786,-0.036951669536565465,0.013003286880240605,0.006608194677786136,-0.0042089037983502635,-0.02384338980884106,0.01501142001249302,-0.023834111621251278,,-0.052415396543688084,-0.038596066772332294,-0.029045262579640307,-0.028374554556318456,0.06632177181929838,0.06976058929796454,0.053175393285375835,-0.021330941910621223,0.07824761703627985,0.09093693447063467,0.11483815953367686,1.0,0.8380022184449659,0.7877667415405595,0.699409908963373,0.7554033960560427,0.6294164775933417,0.8124584211487383,,-0.1443266971746487,-0.1220220674018539,-0.0797809521465763,-0.05607764743863303,0.06355462623233558,0.012126312133768665,0.13645651681965423,-0.004745683906892845,0.1273069351706682,0.12515954791200187,0.03955112067885936,0.047463703873572446,0.012126312133768656,0.1404721055540574,0.13645651681965568,0.06632177181929877,0.1272523832482371,0.0635546262323357,0.02837455455631846,0.09093693447063436,0.05265343556711135,0.08388824630134199,0.11483815953367693,0.07622990734751578,0.06640987173447395,0.14824640952277518,-0.1443266971746487,-0.10805763975053771,,,,,,,,,0.08388824630134199,0.08388824630134226,0.08388824630134241,-0.14284964922397225,0.08388824630134241,0.11483815953367696,0.11483815953367695,0.11483815953367744,0.11483815953367744
review_scores_accuracy,-0.09316534722200757,,-0.1323401253220413,-0.07743129737878135,-0.08527739531270048,-0.01614027971617919,,-0.03375123371397096,-0.011922328061520281,0.015404163260604035,0.049451320861166485,0.046689184682503965,0.02011258039865786,0.01352620651085229,-0.029970533472768908,0.008542282307046378,-0.005047186113269909,0.0053411802624444464,-0.0076691205936199255,0.010588316238387005,-0.007657400060619561,,-0.05386790534894985,-0.04128351042047867,-0.03336033395826162,-0.0374566456197905,0.07436657802727999,0.06769739739978377,0.048500439780386075,-0.029446880919840473,0.07679291107435031,0.08638283513459007,0.09785256968726598,0.8380022184449659,1.0,0.6988859473424723,0.669535465860274,0.7109755029166062,0.6148983188171808,0.7624770503437545,,-0.13808885573021237,-0.11541812846288825,-0.08204128010822308,-0.05315555977382884,0.06439511787322423,0.003368848028867597,0.10233080912053967,-0.006785687189099902,0.102142638734514,0.1348721866816071,0.023034926154398543,0.02793895576748022,0.0033688480288675718,0.10705910395471371,0.10233080912054102,0.07436657802727994,0.13640051524718583,0.06439511787322454,0.03745664561979038,0.08638283513459037,0.0508656363919726,0.06850095359109555,0.09785256968726588,0.0697016135669694,0.06056604884126395,0.12365128605507265,-0.13808885573021237,-0.1105121047787691,,,,,,,,,0.06850095359109559,0.06850095359109606,0.06850095359109591,-0.11945614778496269,0.06850095359109591,0.09785256968726591,0.09785256968726576,0.09785256968726602,0.09785256968726602
review_scores_cleanliness,-0.02852550721430124,,-0.08387164677438548,-0.038838896481797724,-0.05163886497200279,-0.05456296076162648,,-0.05506416467396878,-0.030921588679596854,0.03603393781816512,0.04604262166666614,0.04637174026120486,0.02272345469410185,0.004617012322750499,-0.06039583474972957,-0.0014020001129129453,-0.00900788509259584,0.004556295978995923,-0.007774897640724931,0.0013270894871359323,-0.007764146101542387,,-0.01865717833183382,-0.004902529825946393,0.0001403552514282132,-0.011489887764456676,0.0760319687375025,0.08980721602266363,0.07000362243617594,-0.0021671700570890778,0.09186750400636955,0.09880337389860483,0.10908679332615934,0.7877667415405595,0.6988859473424723,1.0,0.5558103727946775,0.6128828735035046,0.5276839234141747,0.6916069653604745,,-0.14427920400726468,-0.07049226868079939,-0.15504445171199477,-0.15516155898481654,0.09270037884375092,0.011012075237569481,0.152173727828408,-0.004631314364140291,0.13673139798168651,0.1383113606377042,0.054851084565791484,0.03501575187144708,0.01101207523756944,0.14833237077552122,0.15217372782840916,0.07603196873750262,0.14049289525637637,0.09270037884375089,0.011489887764457068,0.09880337389860494,0.05645953684210943,0.07366940548890326,0.10908679332615932,0.06592608239267429,0.06709714593354547,0.1455012769778287,-0.14427920400726468,-0.07342134191219406,,,,,,,,,0.0736694054889033,0.0736694054889034,0.07366940548890342,-0.20218460920718453,0.07366940548890342,0.10908679332615938,0.1090867933261598,0.10908679332615957,0.10908679332615957
review_scores_checkin,-0.11348561684826625,,-0.15861202819669257,-0.09117674645729587,-0.09577266757815021,0.023103726197502252,,-0.03071192017710478,-0.01877446942648256,0.04044061384147107,0.06638935635643477,0.07831796964560503,0.0530882955277139,0.022539700890735547,-0.017258647670752466,0.02003611907528882,0.011746819563335459,-0.00800072938671013,-0.05157776654914619,0.019147768549187646,-0.051556259519958465,,-0.06587073268302075,-0.05664165016281321,-0.05033191330751321,-0.05133154841563739,0.06653932916430151,0.04222023758152689,0.030562084759466937,-0.04632568224182433,0.05395201282073381,0.06620275438082113,0.09233565037382054,0.699409908963373,0.669535465860274,0.5558103727946775,1.0,0.7292831822818656,0.5270392545290721,0.6346937777427547,,-0.13670972655926067,-0.13451552313032103,-0.03888184850750549,-0.0261542311721792,0.04178686942731583,0.024908982108039806,0.09358462722506898,0.015923317815758054,0.06772468609083192,0.1193697072165352,0.03546736763391443,0.05780384001621442,0.024908982108039816,0.09780597859051089,0.0935846272250707,0.06653932916430157,0.12056428697562473,0.04178686942731576,0.051331548415637904,0.06620275438082115,0.03828641257243691,0.05548396777182931,0.09233565037382055,0.05123066834112089,0.04075827281264422,0.11394147756714852,-0.13670972655926067,-0.11610326060872335,,,,,,,,,0.055483967771829304,0.05548396777182937,0.05548396777182917,-0.12419710546889821,0.05548396777182917,0.09233565037382059,0.09233565037382097,0.09233565037382134,0.09233565037382134
review_scores_communication,-0.09111114700542604,,-0.13461706837827228,-0.07957114440487012,-0.09303895837365748,0.003891391331131427,,-0.031572911575044535,-0.014244190686166525,0.02357233281305243,0.043249142103783625,0.05429954408305597,0.03286245999273467,0.011338960593825864,-0.027938858298921503,0.009393103852870219,-0.0014860198369086948,-0.001416452888401434,-0.03484249192694482,0.010922412091418997,-0.03482274106253689,,-0.0657498626564728,-0.05242889632999756,-0.04431015561140625,-0.043679266277208334,0.058730801876798015,0.05551476070898535,0.043125064348166556,-0.03770846251673137,0.06132877016972786,0.07469788615199303,0.08311856532958883,0.7554033960560427,0.7109755029166062,0.6128828735035046,0.7292831822818656,1.0,0.5228483995853557,0.6982778901653068,,-0.1495371439550299,-0.1312778340338372,-0.07539216478521159,-0.04909842276396057,0.0559560026215847,-0.010542169894491617,0.0722551776604525,-0.019603503259177313,0.04576468782121637,0.11157500030806221,0.026970814349689468,0.0405499400363807,-0.010542169894491723,0.0734199250685138,0.07225517766045356,0.05873080187679796,0.11320975596139764,0.055956002621584545,0.04367926627720795,0.07469788615199309,0.040845502297960454,0.04108527930330541,0.08311856532958878,0.04316484442918854,0.027777492388556514,0.10595320998660866,-0.1495371439550299,-0.11183939452810372,,,,,,,,,0.04108527930330544,0.04108527930330546,0.041085279303305404,-0.11974494335225892,0.041085279303305404,0.08311856532958883,0.08311856532958868,0.08311856532958904,0.08311856532958904
review_scores_location,-0.10826555688325601,,-0.13936438807645554,-0.0377005675527231,-0.046653774499043434,-0.11019228469065814,,-0.010316218156968128,-0.11194979861128479,0.0004981253349594544,0.03545646743712254,0.020332162314338386,0.011385325099700324,0.019855226612261925,-0.03181795482068503,0.01754229317148188,0.0020201701097955632,0.007335283514703794,0.009969706503002586,0.017264499998494037,0.009973105477081657,,-0.03784676405827968,-0.034024334355868456,-0.03415018694575852,-0.03668662296940212,0.057548661399541214,0.03385964560967824,0.021605043058006902,-0.03527467425046627,0.04294876173309871,0.04064159900797518,0.08456923401602301,0.6294164775933417,0.6148983188171808,0.5276839234141747,0.5270392545290721,0.5228483995853557,1.0,0.6156177528383031,,-0.09764557669552962,-0.08951929756156217,-0.045768178062310594,-0.020715670274878632,0.023173347193547012,0.04040703001574967,0.14647358374444114,0.03733892391015553,0.17891047491714857,0.0924500118939459,0.004210145857331188,0.016784020920375533,0.040407030015749676,0.1579425124110701,0.14647358374444228,0.05754866139954107,0.09234408491463382,0.02317334719354712,0.03668662296940166,0.04064159900797518,0.026535078050884113,0.08537079496911161,0.08456923401602295,0.0900185128533791,0.10143968905309203,0.13953526748996364,-0.09764557669552962,-0.0993915874345309,,,,,,,,,0.08537079496911167,0.08537079496911157,0.08537079496911197,-0.11785958146529651,0.08537079496911197,0.084569234016023,0.08456923401602283,0.084569234016023,0.084569234016023
review_scores_value,-0.07035222187074201,,-0.12188652602916342,-0.06518835459279333,-0.07623004081261257,0.011361964498720206,,-0.02561431871076071,-0.010375205743811804,0.01355929505444779,0.037337848654378496,0.046832491016336485,0.023274895400572444,0.012253940794797582,-0.037724476763172886,0.008855975530563701,-0.002885436811144153,-0.0051423469185131986,-0.025143796348770654,0.009561405197759531,-0.025134919499532005,,-0.06657947690142753,-0.05272197275898529,-0.045747544750907296,-0.05100723083236261,0.0718632310489201,0.07705838641592784,0.062691764075693,-0.042936704172259296,0.07933090686961576,0.08965659968434192,0.08868687910795763,0.8124584211487383,0.7624770503437545,0.6916069653604745,0.6346937777427547,0.6982778901653068,0.6156177528383031,1.0,,-0.15634873469131952,-0.14447977427990794,-0.06205155151754684,-0.03943702979192824,0.08299780218259757,-0.029281208337473517,0.05081538842671987,-0.03858730508390698,0.044843404476296485,0.13193532097709462,0.01368925561210262,0.027277028659122057,-0.029281208337473507,0.06672940185771425,0.050815388426720724,0.07186323104892012,0.13323534217448363,0.08299780218259793,0.051007230832361916,0.08965659968434239,0.055568845634863244,0.04638172228619535,0.08868687910795768,0.0552292874987888,0.042976514381894496,0.1129631222209108,-0.15634873469131952,-0.12273453853223976,,,,,,,,,0.0463817222861954,0.04638172228619536,0.04638172228619554,-0.11199101869900029,0.04638172228619554,0.0886868791079577,0.08868687910795749,0.08868687910795754,0.08868687910795754
license,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calculated_host_listings_count,0.19765476489383207,,0.10585261535447128,0.573280855443124,0.5653289457912017,-0.04889795036277554,,0.0191150224731913,0.01769120633061561,0.013583330348909945,-0.007609909232998528,-0.044836490862596175,-0.010902050395382784,0.010428750824873248,0.14030492476222034,0.013910699021417412,0.298492877367009,0.04207290220608604,0.08210149498898531,0.023794627760106504,0.08210597496157766,,0.07628215475293326,0.09300336856501724,0.11131261396577209,0.24267372480054322,-0.05258097374085628,-0.0010827562855158755,-0.00498319909022957,0.17553259332024107,-0.008213220777526535,-0.0011179501682717415,-0.04712983569837639,-0.1443266971746487,-0.13808885573021237,-0.14427920400726468,-0.13670972655926067,-0.1495371439550299,-0.09764557669552962,-0.15634873469131952,,1.0,0.8713228896467151,0.3551524226146656,0.3614305464468449,0.010682738329718031,0.09996778495716302,-0.033210182566640815,0.08210480088898996,-0.00679179995269263,-0.06129542899264694,0.00068560219473194,-0.006299183366296678,0.09996778495716216,-0.01271908837677418,-0.033210182566639636,-0.05258097374085656,-0.05965299424228048,0.010682738329718219,-0.2426737248005415,-0.0011179501682719345,-0.04140748415170882,-0.03458787848674935,-0.04712983569837639,-0.025762515592324387,-0.025779239874137695,-0.17440048218939325,1.0,0.39858743700812044,,,,,,,,,-0.03458787848674925,-0.03458787848674928,-0.03458787848674928,0.15885284401562388,-0.03458787848674928,-0.047129835698375956,-0.04712983569837607,-0.04712983569837614,-0.04712983569837614
calculated_host_listings_count_entire_homes,0.2007613241295797,,0.08384608110234318,0.5751911583334893,0.5560285472671476,-0.09007464475133393,,-0.004544661745459982,0.004614556265305543,0.0767060114467406,0.040384927828810535,0.01031897642966954,0.03462921711121452,-0.012820916590065175,0.12428092836938703,-0.010218817090490282,0.3203929858471719,0.049247924507346386,0.09588109675415105,0.00330423591070207,0.0958864931702579,,0.0711289471490503,0.08255824194157697,0.0980903259814689,0.21044799875373552,-0.023919641290428874,0.042912775276936196,0.03157644774816587,0.15340441385753092,0.03163193726959882,0.03489120713393204,-0.002853990410958396,-0.1220220674018539,-0.11541812846288825,-0.07049226868079939,-0.13451552313032103,-0.1312778340338372,-0.08951929756156217,-0.14447977427990794,,0.8713228896467151,1.0,-0.07533733294572244,-0.0345236476323786,0.05685185444811147,0.012392200335611352,0.06832529001010376,-0.0008578573235094602,0.0044351849604871325,-0.006197089665244977,0.0930089347437936,0.05776666193925824,0.012392200335611529,0.0726498870816962,0.06832529001010625,-0.023919641290428836,-0.0033569820339134095,0.05685185444811136,-0.21044799875373477,0.034891207133931776,-0.02331224920517344,-0.02627267393950768,-0.002853990410958407,-0.028738004502785453,-0.042751140146535103,-0.09690716503091872,0.8713228896467153,0.35636859127459947,,,,,,,,,-0.02627267393950748,-0.02627267393950761,-0.026272673939507704,0.0002129448630691025,-0.026272673939507704,-0.0028539904109577377,-0.0028539904109580374,-0.0028539904109581935,-0.0028539904109581935
calculated_host_listings_count_private_rooms,0.08437499439007894,,0.13763949032892123,0.10184707093426941,0.10246085664508679,0.0063540829465151315,,0.02751534437523363,0.046450505086784444,-0.11287349871338433,-0.10721836361429002,-0.12407749143486418,-0.09124435789300074,0.029219311073259608,-0.005006887414089927,0.03188805443608558,0.006991945522057176,-0.00552489437175841,-0.009707615853103377,0.027066662373736096,-0.009708860171738682,,0.028340271937759644,0.04458122297462217,0.053216372908968204,0.10705936982843642,-0.07026215229129616,-0.08929178160485395,-0.07415173190103677,0.07634784537252613,-0.08220379921829674,-0.08849445038112956,-0.11714623257494777,-0.0797809521465763,-0.08204128010822308,-0.15504445171199477,-0.03888184850750549,-0.07539216478521159,-0.045768178062310594,-0.06205155151754684,,0.3551524226146656,-0.07533733294572244,1.0,0.47494191364793803,-0.08962328149860965,0.031167382207767404,-0.17492072340778486,0.039551874423432457,-0.020311010787316248,-0.14739086554320352,-0.15729889599870406,-0.12011547017284838,0.03116738220776746,-0.1354554200207229,-0.1749207234077852,-0.07026215229129637,-0.1503194564917899,-0.0896232814986098,-0.1070593698284364,-0.08849445038113013,-0.04568252480066919,-0.0513215365739708,-0.11714623257494777,-0.009975844579732033,-0.020417157850690124,-0.14324281917802997,0.3551524226146656,0.1843080953995881,,,,,,,,,-0.051321536573970844,-0.05132153657397079,-0.05132153657397059,0.19774709467730725,-0.05132153657397059,-0.11714623257494791,-0.11714623257494829,-0.11714623257494886,-0.11714623257494886
calculated_host_listings_count_shared_rooms,-0.05214290786998854,,-0.0679312584614991,0.0004095427337523989,0.005651035204904504,0.10548219828687484,,0.04921738119928994,0.028415516757948123,-0.08719239229010105,-0.04051972437277836,-0.061895979892370265,-0.05278575450194581,0.05733811167558921,0.09084884401413335,0.05841346455640037,0.03662952076837935,-0.0019676308604126944,-0.004204987479150392,0.05552864234727725,-0.004204973544376776,,-0.009966418827553574,-0.0005322405508884483,0.00804195124592932,0.06198083926013852,-0.032133945990638756,-0.04278532800782069,-0.03661717240263709,0.03809283499013254,-0.03983202825388085,-0.012205806042253254,-0.05533909150269996,-0.05607764743863303,-0.05315555977382884,-0.15516155898481654,-0.0261542311721792,-0.04909842276396057,-0.020715670274878632,-0.03943702979192824,,0.3614305464468449,-0.0345236476323786,0.47494191364793803,1.0,-0.06761817053793828,-0.017926520746352804,-0.2226966496969222,-0.010376403832425338,-0.10771643616868908,-0.025668759014144893,-0.14382908887531,-0.0788817660026248,-0.017926520746352852,-0.15874127601387736,-0.22269664969692368,-0.03213394599063861,-0.025367842132580146,-0.06761817053793855,-0.06198083926013878,-0.012205806042253417,-0.022198259261241967,-0.039983647156840024,-0.05533909150269996,-0.01458940132900738,-0.04308191317402121,-0.1787379632940703,0.3614305464468449,0.07518002628086949,,,,,,,,,-0.03998364715684015,-0.03998364715684015,-0.03998364715684022,0.36384884386125566,-0.03998364715684022,-0.055339091502700485,-0.05533909150270104,-0.0553390915027004,-0.0553390915027004
reviews_per_month,0.20123724053741915,,0.1298201218666017,-0.06735258021900617,-0.07391493931405142,-0.05827017076021399,,-0.023581227786701523,0.03408288937390087,0.09631551810052459,-0.087374739476848,-0.036416145164556366,0.014277117507798231,-0.1144409192079916,0.018817522674741318,-0.10866454388206104,-0.10620572844056742,0.00023713265057110662,-0.017856040754333443,-0.11050195986767472,-0.01784474381686097,,0.18713458968224134,0.24537257088496361,0.27215450807034175,0.25372371458506465,0.6142003217852912,0.8643751871662066,0.7704758250899586,0.2832925670350198,0.7624371766479316,0.6964067857930686,0.34523784407606284,0.06355462623233558,0.06439511787322423,0.09270037884375092,0.04178686942731583,0.0559560026215847,0.023173347193547012,0.08299780218259757,,0.010682738329718031,0.05685185444811147,-0.08962328149860965,-0.06761817053793828,1.0,-0.06572726040814435,-0.1118845601580851,-0.0583257860387209,-0.22702628526839036,0.6234314961948986,0.10281639856253126,0.021441082759554277,-0.06572726040814457,-0.11925286568437193,-0.11188456015808565,0.614200321785302,0.6002886011150631,0.9999999999999956,-0.2537237145850644,0.696406785793068,0.5286751450708111,-0.11202585654112691,0.34523784407606284,-0.11417269298898725,-0.0888249008711859,-0.06530104333557177,0.010682738329718037,0.14368232047348026,,,,,,,,,-0.11202585654112693,-0.11202585654112786,-0.11202585654112712,-0.05645612513987884,-0.11202585654112712,0.34523784407606284,0.3452378440760636,0.34523784407606395,0.34523784407606395
price_clean,-0.0017838924224301324,,0.024272943177258165,0.14340770326824678,0.18542332734753525,-0.003093575801642549,,0.016075189798828673,-0.11365929156572557,0.1435671946843673,0.16462176716629262,0.12941427241170864,0.12808775267073003,-0.03128708622797744,0.06054511562720728,-0.029515338260955943,-0.020411681172270827,-0.002462927520508368,-0.004238756610594488,-0.031799527180600654,-0.004239382084362199,,0.04900004758845277,0.04196765618868494,0.03707526395996722,0.05368033040548783,-0.04083264718236672,-0.05281739245650421,-0.0395142967434962,0.04195301673991533,-0.04832983425217935,-0.0745536375352143,0.13794936828180193,0.012126312133768665,0.003368848028867597,0.011012075237569481,0.024908982108039806,-0.010542169894491617,0.04040703001574967,-0.029281208337473517,,0.09996778495716302,0.012392200335611352,0.031167382207767404,-0.017926520746352804,-0.06572726040814435,1.0,0.403325144554293,0.8377006345133128,0.39386262373784797,-0.07852785650169482,0.12371594157168407,0.12278622481274325,0.9999999999999994,0.20715871357547522,0.40332514455429613,-0.040832647182366594,-0.07900235153795725,-0.06572726040814458,-0.05368033040548831,-0.07455363753521378,-0.03365942072227388,0.3491108043653968,0.13794936828180193,0.1791846668660394,0.4180894087598264,0.1546276879084623,0.09996778495716299,0.017207392575800232,,,,,,,,,0.34911080436539665,0.3491108043653978,0.3491108043653979,-0.02313908639344408,0.3491108043653979,0.13794936828180196,0.13794936828180246,0.13794936828180168,0.13794936828180168
log_price,-0.05495463500280332,,-0.05518387135366808,0.055917250883667356,0.058737292539523,-0.15961107562615084,,-0.015989185586389582,-0.22075556769148777,0.6384989481213221,0.6311068282054381,0.6073502677161661,0.5204456836089637,-0.12685274989502351,0.031202561783898655,-0.12442506293501988,-0.05325558404794973,0.0009898776027554626,0.009784031329341317,-0.12598485449657842,0.0097788786971095,,0.10164341630109504,0.09297491478581166,0.07123795891757645,0.09250731754672004,-0.08505931152684947,-0.0957373221809716,-0.057741311885351296,0.07838818316964281,-0.0854230979519437,-0.16839433893078481,0.33953429670589286,0.13645651681965423,0.10233080912053967,0.152173727828408,0.09358462722506898,0.0722551776604525,0.14647358374444114,0.05081538842671987,,-0.033210182566640815,0.06832529001010376,-0.17492072340778486,-0.2226966496969222,-0.1118845601580851,0.403325144554293,1.0,0.25929492762545,0.6053672147683297,-0.08092281182614096,0.6579238343559732,0.600886767536487,0.40332514455429397,0.9335901730016023,1.0000000000000029,-0.08505931152684947,-0.07537567082768841,-0.11188456015808484,-0.09250731754671998,-0.16839433893078515,-0.09651086968397743,0.4742327551739706,0.3395342967058929,0.14452277180727988,0.3101668151980981,0.46300330382451066,-0.033210182566640815,-0.07977946021121492,,,,,,,,,0.4742327551739705,0.4742327551739732,0.47423275517396923,-0.1758109693405565,0.47423275517396923,0.3395342967058927,0.3395342967058956,0.339534296705894,0.339534296705894
